state_a,state_b,median_diff,U_statistic,p_value,p_value_bh,significant_bh
Andaman and Nicobar Islands,Madhya Pradesh,-0.012018654691712621,4366417.0,8.287774058778464e-60,1.1232860056886528e-59,True
Andaman and Nicobar Islands,Chandigarh,-0.012018654691712621,4152991.5,5.88389723305034e-37,7.464645743422073e-37,True
Odisha,Sikkim,0.012011040178348267,6904733.0,1.926203604416361e-80,2.809046923107193e-80,True
Chhattisgarh,Haryana,0.011846689895470386,10748733.5,2.7365383907831006e-55,3.6425958445546864e-55,True
Assam,Telangana,0.011734552043809368,10106896.5,2.760845132249946e-49,3.634298348868845e-49,True
Jammu and Kashmir,Maharashtra,0.011697793974100368,7494649.5,0.03203807805453089,0.03298037446789945,True
Haryana,Tamil Nadu,-0.011616035158415028,6139362.0,1.098214410230049e-163,2.029309236294656e-163,True
Gujarat,Sikkim,0.01159198833834249,6420520.5,4.599004854625533e-47,6.000894492329368e-47,True
Mizoram,Puducherry,-0.011513157894736836,3136276.5,5.0090860480826056e-29,6.13252304240566e-29,True
Jharkhand,Nagaland,0.011493385036175155,6807709.5,1.1690567435297975e-128,1.9873964640006557e-128,True
Jharkhand,West Bengal,0.011294995360239021,10524827.0,2.3486763233459126e-143,4.1715295892263225e-143,True
Manipur,Nagaland,0.011167132045032613,2451869.0,1.7510798451194987e-22,2.0631534808833698e-22,True
Rajasthan,Uttar Pradesh,-0.011166202785109755,5933769.5,1.682017041969662e-100,2.6198956543768294e-100,True
Chandigarh,Rajasthan,-0.011104738417379106,6972361.0,5.6230437746468486e-24,6.718295272921436e-24,True
Madhya Pradesh,Rajasthan,-0.011104738417379106,8069181.5,3.575927612045553e-15,4.115429263379311e-15,True
Kerala,Punjab,-0.010999932374456178,5695064.0,5.584424853371958e-61,7.620946760908979e-61,True
Manipur,West Bengal,0.01096874236909648,3823625.5,1.707270954544666e-23,2.027597241425302e-23,True
Bihar,Rajasthan,-0.010790473648840795,7613026.0,3.3784482833579386e-12,3.799956008691821e-12,True
Chhattisgarh,Tripura,0.010312653462105095,8046461.5,5.705171252324125e-14,6.478200181551249e-14,True
Haryana,Jharkhand,-0.010264141189900308,5072739.0,9.099309977098763e-154,1.6556848429277563e-153,True
Assam,Himachal Pradesh,0.01017679573025275,10484218.5,3.816228502713578e-72,5.393482088158144e-72,True
Jammu and Kashmir,Punjab,0.010103579395303264,7931675.5,0.007650000003578243,0.007971541159595542,True
Tamil Nadu,Tripura,0.010081998725049737,9231202.5,6.762431678615491e-63,9.401044039196769e-63,True
Haryana,Manipur,-0.009937888198757766,2590936.0,2.8924784090717606e-27,3.505141860280443e-27,True
Madhya Pradesh,Uttarakhand,-0.009824109824109833,6378080.0,1.2887177932368328e-89,1.946160119228212e-89,True
Chandigarh,Uttarakhand,-0.009824109824109833,5457915.0,5.9320345453505005e-108,9.488066006676203e-108,True
Meghalaya,Mizoram,0.009792535025213961,4787644.0,1.848232568172519e-34,2.324943716834353e-34,True
Chandigarh,Karnataka,-0.009686015525431593,5641142.0,8.483894026271238e-64,1.1821819544804184e-63,True
Karnataka,Madhya Pradesh,0.009686015525431593,9853505.0,1.6890879883587126e-62,2.342674482688657e-62,True
Manipur,Puducherry,-0.009610983981693355,2350041.5,8.789138871919082e-10,9.756600053716144e-10,True
Bihar,Uttarakhand,-0.009509845055571522,6066365.0,1.6645096473133305e-77,2.4096915818769625e-77,True
Kerala,Maharashtra,-0.009405717795659074,5555911.0,1.1233983422673362e-74,1.6029304883670626e-74,True
Bihar,Karnataka,-0.009371750756893282,6142243.0,6.970034922894828e-47,9.074771945563288e-47,True
Jharkhand,Puducherry,-0.009284730990550813,5883926.5,3.4595425694569405e-09,3.818975563686233e-09,True
Mizoram,Nagaland,0.009264958131989132,3527174.0,1.441700020000294e-26,1.7364605504052122e-26,True
Chandigarh,Dadra and Nagar Haveli and Daman and Diu,-0.009206038186029858,2014056.5,3.4160656979199177e-42,4.38997643685173e-42,True
Dadra and Nagar Haveli and Daman and Diu,Madhya Pradesh,0.009206038186029858,3638473.5,4.766888420134652e-34,5.958610525168315e-34,True
Mizoram,West Bengal,0.009066568456052998,5468583.0,1.3979486064166138e-26,1.687179352571775e-26,True
Chhattisgarh,Dadra and Nagar Haveli and Daman and Diu,0.008989858058646882,3144275.0,5.191293431494898e-08,5.646836547969771e-08,True
Assam,Bihar,-0.008896487797304314,4984975.5,1.240532162541587e-204,2.5629049885841814e-204,True
Bihar,Dadra and Nagar Haveli and Daman and Diu,-0.008891773417491547,2175129.0,4.425680385327673e-34,5.5437470089894e-34,True
Dadra and Nagar Haveli and Daman and Diu,Tamil Nadu,-0.008759203321591524,2269788.5,9.440447303829038e-39,1.2027978898882822e-38,True
Jharkhand,Tripura,0.008730104756535018,7852690.5,7.478990359340383e-72,1.054502195215054e-71,True
Assam,Madhya Pradesh,-0.008582223028766003,5434074.0,1.9284813641850102e-200,3.9296109989386337e-200,True
Assam,Chandigarh,-0.008582223028766003,5146305.0,1.9219428409937013e-156,3.5078404613228594e-156,True
Chhattisgarh,Karnataka,0.008509880719245147,8137425.0,0.00031557184393168805,0.00033529508417741856,True
Manipur,Tripura,0.008403851765392475,2892718.0,2.334722820786949e-10,2.5965608941462327e-10,True
