state_a,state_b,median_diff,U_statistic,p_value,p_value_bh,significant_bh
Ladakh,Uttarakhand,-0.10352622061482815,62102.0,1.4066500324448074e-277,2.5209541244116274e-277,True
Telangana,Uttarakhand,0.10237640211252635,15162022.0,0.0,0.0,True
Chhattisgarh,Jammu and Kashmir,0.10231102551757348,12852476.5,0.0,0.0,True
Chhattisgarh,Tamil Nadu,0.10192451448747655,15954554.0,0.0,0.0,True
Ladakh,Meghalaya,-0.1017857142857143,92550.0,6.611567535732203e-256,1.1239664810744746e-255,True
Andhra Pradesh,Gujarat,0.1011807219133983,13099068.0,1.5057606851809433e-243,2.509601141968239e-243,True
Gujarat,Odisha,0.10040802448146896,15904797.5,0.0,0.0,True
Himachal Pradesh,Maharashtra,-0.10017984665044145,368408.0,0.0,0.0,True
Manipur,Mizoram,0.09942992908330908,2599120.0,7.921731132732394e-146,1.1222452438037558e-145,True
Punjab,Telangana,-0.0994173956070385,3008326.5,0.0,0.0,True
Telangana,Uttar Pradesh,0.09885828775198502,13524838.0,0.0,0.0,True
Haryana,Telangana,-0.09875976558449737,1916924.0,0.0,0.0,True
Nagaland,Tripura,0.09848484848484848,6844590.5,4.9585694886634205e-171,7.339176233220734e-171,True
Sikkim,Tripura,0.09848484848484848,5918504.0,1.24406698440442e-121,1.7095146783386372e-121,True
Bihar,Puducherry,0.09816193858276132,13393385.5,0.0,0.0,True
Odisha,West Bengal,-0.0972217325239487,1417173.0,0.0,0.0,True
Himachal Pradesh,Jharkhand,-0.09655172413793105,680484.0,0.0,0.0,True
Assam,Goa,-0.0960960960960961,2883068.5,2.6886088324587614e-192,4.176820509955517e-192,True
Andaman and Nicobar Islands,Gujarat,-0.09607281638907769,3295054.5,1.0476752918984098e-211,1.6623114631454768e-211,True
Madhya Pradesh,Odisha,0.09457092040907075,17479810.0,0.0,0.0,True
Gujarat,Jammu and Kashmir,0.09449715370018985,12746682.0,0.0,0.0,True
Gujarat,Tamil Nadu,0.09411064267009292,15588392.5,0.0,0.0,True
Chhattisgarh,Meghalaya,0.09384328358208952,10443538.5,1.1373966849152887e-147,1.615157583590923e-147,True
Ladakh,Tamil Nadu,-0.09370448338032726,70854.0,1.1668347289949863e-278,2.1038383750061114e-278,True
Andhra Pradesh,Chhattisgarh,0.09336685009601467,13011798.0,8.24102889577786e-250,1.385144687284697e-249,True
Bihar,Manipur,-0.09333148256403984,1504764.0,1.7055760928407163e-166,2.493409767175003e-166,True
Jammu and Kashmir,Ladakh,0.09331797235023033,1837774.0,1.385279096405705e-253,2.3415939271630525e-253,True
Andaman and Nicobar Islands,West Bengal,-0.09288652443155743,2864136.5,3.1526797723005414e-296,5.880390170905399e-296,True
Delhi,Maharashtra,-0.09251701140139926,1255844.0,0.0,0.0,True
Chhattisgarh,Uttarakhand,0.09210277725297566,13424875.0,0.0,0.0,True
Mizoram,Puducherry,0.09206349206349207,6890877.0,0.0,0.0,True
Andaman and Nicobar Islands,Ladakh,0.09174230966134249,1422012.0,4.1608935678696876e-246,6.973892036288631e-246,True
Jammu and Kashmir,West Bengal,-0.09131086174266959,1760129.0,0.0,0.0,True
Nagaland,Rajasthan,0.09105960264900659,8989988.0,0.0,0.0,True
Rajasthan,Sikkim,-0.09105960264900659,2680159.0,1.0032116794910361e-226,1.6398652453218858e-226,True
Tamil Nadu,West Bengal,-0.09092435071257265,1818629.0,0.0,0.0,True
Arunachal Pradesh,Karnataka,0.09072908113481754,4429268.5,4.460576473969789e-12,4.730914442089171e-12,True
Bihar,Dadra and Nagar Haveli and Daman and Diu,0.0906762242970471,5152289.0,0.0,0.0,True
Andaman and Nicobar Islands,Madhya Pradesh,-0.09023571231667948,3061215.0,1.4048293812028078e-271,2.4657034861819193e-271,True
Telangana,Tripura,0.0901017569264887,9451756.5,1.3450019863939752e-94,1.774448296905577e-94,True
Karnataka,Kerala,-0.08979708543702142,5319133.5,1.7441553770381778e-27,1.961762664154472e-27,True
Chhattisgarh,Punjab,0.0891437707474878,14041633.5,0.0,0.0,True
Delhi,Jharkhand,-0.08888888888888885,1347038.5,0.0,0.0,True
Jammu and Kashmir,Madhya Pradesh,-0.08866004962779164,1827748.0,0.0,0.0,True
Chhattisgarh,Uttar Pradesh,0.08858466289243433,11878388.5,0.0,0.0,True
Chhattisgarh,Haryana,0.08848614072494668,14442389.0,0.0,0.0,True
Madhya Pradesh,Tamil Nadu,0.08827353859769471,17123802.0,0.0,0.0,True
Ladakh,Odisha,-0.08740710156895122,76779.0,1.3718398413384644e-275,2.4292997190368643e-275,True
Gujarat,Meghalaya,0.08602941176470588,10154309.5,6.05068620413016e-107,8.108464620399652e-107,True
Dadra and Nagar Haveli and Daman and Diu,Mizoram,-0.08457777777777785,616770.0,3.461884415979005e-225,5.62792685111341e-225,True
Gujarat,Uttarakhand,0.08428890543559203,13118022.0,0.0,0.0,True
Chandigarh,Sikkim,-0.08333333333333334,2611340.5,2.6282012396909664e-219,4.237885467794377e-219,True
Chandigarh,Nagaland,-0.08333333333333334,2444726.0,0.0,0.0,True
Andhra Pradesh,Telangana,0.08309322523646398,13042131.5,1.285474389964277e-238,2.1246035056354023e-238,True
